Retailer,Invoice Date,Region,State,Product,Price per Unit,Units Sold,Total Sales,Sales Method
Sports Direct,2021-12-23,Southeast,Virginia,Women'S Street Footwear,70,550,38500,In-Store
Foot Locker,2021-04-10,West,Hawaii,Men'S Street Footwear,60,500,30000,Outlet
Foot Locker,2021-07-09,West,Hawaii,Women'S Athletic Footwear,80,500,40000,Outlet
Sports Direct,2021-12-23,Southeast,Virginia,Women'S Athletic Footwear,70,550,38500,In-Store
Walmart,2021-11-10,West,Hawaii,Women'S Apparel,90,500,45000,Outlet
Sports Direct,2021-01-19,Southeast,Virginia,Men'S Athletic Footwear,35,550,19250,In-Store
Sports Direct,2021-12-09,West,Hawaii,Women'S Street Footwear,80,500,40000,Outlet
Sports Direct,2021-01-19,Southeast,Virginia,Women'S Street Footwear,25,550,13750,In-Store
Sports Direct,2021-12-09,West,Hawaii,Women'S Athletic Footwear,80,500,40000,Outlet
Walmart,2021-09-18,Southeast,Florida,Men'S Street Footwear,60,500,30000,In-Store
Sports Direct,2021-01-19,Southeast,Virginia,Women'S Apparel,35,550,19250,In-Store
Walmart,2021-09-18,Southeast,Florida,Men'S Athletic Footwear,65,500,32500,In-Store
Sports Direct,2021-02-17,Midwest,Michigan,Women'S Apparel,35,550,19250,In-Store
Walmart,2021-11-17,Southeast,Florida,Women'S Athletic Footwear,65,500,32500,In-Store
Sports Direct,2021-06-17,Midwest,Michigan,Women'S Street Footwear,45,550,24750,In-Store
West Gear,2021-01-12,Southeast,Florida,Women'S Athletic Footwear,40,500,20000,In-Store
Sports Direct,2021-07-15,Midwest,Michigan,Men'S Apparel,60,550,33000,In-Store
West Gear,2021-05-08,Northeast,New York,Women'S Athletic Footwear,50,500,25000,In-Store
Foot Locker,2021-11-23,West,Arizona,Men'S Street Footwear,45,500,22500,Online
West Gear,2021-10-10,Northeast,New York,Women'S Athletic Footwear,50,500,25000,In-Store
Foot Locker,2021-12-15,Midwest,Michigan,Women'S Athletic Footwear,50,550,27500,In-Store
Kohl'S,2021-07-25,West,New Mexico,Men'S Apparel,60,500,30000,Online
West Gear,2021-10-10,Northeast,New York,Men'S Apparel,60,500,30000,In-Store
Foot Locker,2021-12-15,Midwest,Michigan,Men'S Apparel,60,550,33000,In-Store
Kohl'S,2021-07-25,West,New Mexico,Women'S Apparel,75,500,37500,Online
Kohl'S,2021-01-14,Northeast,New York,Men'S Apparel,50,500,25000,In-Store
Foot Locker,2021-07-17,Midwest,Missouri,Women'S Apparel,45,550,24750,In-Store
Kohl'S,2021-02-12,Northeast,New York,Men'S Athletic Footwear,40,500,20000,In-Store
Kohl'S,2021-11-26,West,New Mexico,Women'S Apparel,75,500,37500,Online
Kohl'S,2021-02-12,West,Wyoming,Men'S Apparel,50,500,25000,In-Store
West Gear,2021-07-10,West,Utah,Men'S Athletic Footwear,30,550,16500,In-Store
Kohl'S,2021-04-11,West,Wyoming,Men'S Athletic Footwear,40,500,20000,In-Store
Kohl'S,2021-04-11,West,Wyoming,Women'S Street Footwear,30,500,15000,In-Store
West Gear,2021-11-11,West,Utah,Men'S Street Footwear,30,550,16500,In-Store
Kohl'S,2021-05-10,West,Wyoming,Women'S Street Footwear,40,500,20000,In-Store
West Gear,2021-07-23,West,Oregon,Women'S Athletic Footwear,85,550,46750,In-Store
West Gear,2021-11-24,West,Oregon,Women'S Apparel,80,550,44000,In-Store
West Gear,2021-08-11,West,Utah,Men'S Athletic Footwear,35,525,18375,In-Store
West Gear,2021-12-23,West,Oregon,Women'S Street Footwear,70,550,38500,In-Store
Kohl'S,2021-06-12,West,Wyoming,Women'S Athletic Footwear,40,500,20000,In-Store
West Gear,2021-08-11,West,Utah,Women'S Apparel,35,525,18375,In-Store
West Gear,2021-12-23,West,Oregon,Women'S Athletic Footwear,70,550,38500,In-Store
Kohl'S,2021-06-12,West,Wyoming,Men'S Apparel,50,500,25000,In-Store
West Gear,2021-05-25,West,Oregon,Women'S Apparel,60,525,31500,In-Store
Sports Direct,2021-12-25,West,New Mexico,Women'S Street Footwear,60,500,30000,Online
Kohl'S,2021-07-10,West,Wyoming,Women'S Athletic Footwear,40,500,20000,In-Store
West Gear,2021-05-18,South,Louisiana,Men'S Street Footwear,45,550,24750,In-Store
West Gear,2021-06-24,West,Oregon,Women'S Athletic Footwear,80,525,42000,In-Store
Kohl'S,2021-08-11,West,Wyoming,Men'S Apparel,50,500,25000,In-Store
Sports Direct,2021-12-25,West,New Mexico,Women'S Athletic Footwear,60,500,30000,Online
West Gear,2021-10-24,West,Oregon,Men'S Athletic Footwear,55,525,28875,In-Store
West Gear,2021-04-05,West,Idaho,Women'S Apparel,30,550,16500,Online
Kohl'S,2021-09-10,West,Wyoming,Women'S Athletic Footwear,40,500,20000,In-Store
West Gear,2021-03-16,South,Louisiana,Men'S Street Footwear,45,525,23625,In-Store
Kohl'S,2021-09-10,West,Wyoming,Men'S Apparel,50,500,25000,In-Store
Sports Direct,2021-02-13,West,New Mexico,Men'S Street Footwear,30,500,15000,Online
West Gear,2021-04-17,South,Louisiana,Men'S Street Footwear,50,525,26250,In-Store
Kohl'S,2021-10-12,West,Wyoming,Women'S Street Footwear,45,500,22500,In-Store
West Gear,2021-11-17,South,Louisiana,Women'S Street Footwear,40,525,21000,Online
Sports Direct,2021-08-13,Southeast,Georgia,Women'S Street Footwear,55,500,27500,Online
Kohl'S,2021-11-11,West,Wyoming,Women'S Athletic Footwear,45,500,22500,In-Store
Foot Locker,2021-12-16,South,Louisiana,Men'S Apparel,85,525,44625,Online
Foot Locker,2021-12-10,West,Wyoming,Women'S Athletic Footwear,45,500,22500,In-Store
West Gear,2021-07-06,West,Idaho,Women'S Athletic Footwear,50,525,26250,Online
Foot Locker,2021-12-12,Southeast,Georgia,Women'S Apparel,70,500,35000,Online
Foot Locker,2021-12-10,West,Wyoming,Men'S Apparel,55,500,27500,In-Store
West Gear,2021-07-06,West,Idaho,Men'S Apparel,55,525,28875,Online
Sports Direct,2021-04-03,Southeast,North Carolina,Women'S Athletic Footwear,25,500,12500,Online
West Gear,2021-06-04,West,Idaho,Women'S Athletic Footwear,50,550,27500,Online
Foot Locker,2021-05-25,Southeast,Virginia,Men'S Street Footwear,50,500,25000,In-Store
Sports Direct,2021-10-04,West,Idaho,Women'S Street Footwear,45,525,23625,Online
Amazon,2021-05-09,Midwest,Ohio,Men'S Athletic Footwear,45,500,22500,Online
Sports Direct,2021-10-04,West,Idaho,Women'S Apparel,45,525,23625,Online
Kohl'S,2021-03-25,West,New Mexico,Men'S Street Footwear,45,550,24750,Online
Foot Locker,2021-12-04,West,Idaho,Women'S Athletic Footwear,60,525,31500,Online
Amazon,2021-06-11,Midwest,Ohio,Women'S Athletic Footwear,50,500,25000,Online
Foot Locker,2021-05-24,West,Arizona,Men'S Street Footwear,50,525,26250,Online
Kohl'S,2021-04-26,West,New Mexico,Men'S Street Footwear,55,550,30250,Online
Foot Locker,2021-06-23,West,Arizona,Women'S Apparel,70,525,36750,Online
Kohl'S,2021-06-26,West,New Mexico,Men'S Athletic Footwear,60,550,33000,Online
Foot Locker,2021-07-22,West,Arizona,Men'S Athletic Footwear,55,525,28875,Online
Foot Locker,2021-11-23,West,Arizona,Men'S Athletic Footwear,50,525,26250,Online
Kohl'S,2021-06-26,West,New Mexico,Women'S Street Footwear,60,550,33000,Online
Kohl'S,2021-02-26,West,Arizona,Men'S Street Footwear,35,525,18375,Online
Kohl'S,2021-07-25,West,New Mexico,Women'S Street Footwear,60,550,33000,Online
Kohl'S,2021-08-26,West,New Mexico,Women'S Street Footwear,60,525,31500,Online
Sports Direct,2021-12-25,West,New Mexico,Women'S Apparel,75,525,39375,Online
Kohl'S,2021-10-26,West,New Mexico,Men'S Street Footwear,50,550,27500,Online
Sports Direct,2021-03-12,Southeast,Georgia,Men'S Street Footwear,40,525,21000,Online
Kohl'S,2021-10-26,West,New Mexico,Men'S Athletic Footwear,55,550,30250,Online
Sports Direct,2021-02-17,Southeast,Virginia,Women'S Street Footwear,25,500,12500,In-Store
Sports Direct,2021-04-13,Southeast,Georgia,Men'S Street Footwear,50,525,26250,Online
Kohl'S,2021-11-26,West,New Mexico,Men'S Street Footwear,60,550,33000,Online
Amazon,2021-06-11,Midwest,Ohio,Men'S Apparel,65,500,32500,Online
Sports Direct,2021-06-13,Southeast,Georgia,Men'S Athletic Footwear,55,525,28875,Online
Sports Direct,2021-05-15,Midwest,Michigan,Men'S Athletic Footwear,50,500,25000,In-Store
Sports Direct,2021-06-13,Southeast,Georgia,Women'S Street Footwear,55,525,28875,Online
Sports Direct,2021-05-14,Southeast,Georgia,Men'S Street Footwear,50,550,27500,Online
Sports Direct,2021-08-16,Midwest,Michigan,Men'S Apparel,45,500,22500,In-Store
Amazon,2021-08-10,Midwest,Ohio,Men'S Apparel,55,500,27500,Online
Sports Direct,2021-07-12,Southeast,Georgia,Women'S Street Footwear,55,525,28875,Online
Sports Direct,2021-09-15,Midwest,Michigan,Women'S Street Footwear,35,500,17500,In-Store
Sports Direct,2021-10-04,Southeast,North Carolina,Women'S Athletic Footwear,35,550,19250,Online
Sports Direct,2021-10-13,Southeast,Georgia,Men'S Street Footwear,45,525,23625,Online
Amazon,2021-11-10,Midwest,Ohio,Men'S Athletic Footwear,25,500,12500,Online
Sports Direct,2021-11-16,Midwest,Michigan,Men'S Athletic Footwear,45,500,22500,In-Store
Sports Direct,2021-10-13,Southeast,Georgia,Men'S Athletic Footwear,50,525,26250,Online
Sports Direct,2021-10-04,Southeast,North Carolina,Men'S Apparel,45,550,24750,Online
Amazon,2021-11-10,Midwest,Ohio,Women'S Athletic Footwear,65,500,32500,Online
Foot Locker,2021-07-17,Midwest,Missouri,Men'S Athletic Footwear,35,500,17500,In-Store
Amazon,2021-02-11,Midwest,Ohio,Women'S Apparel,30,550,16500,Online
Foot Locker,2021-11-18,Midwest,Missouri,Men'S Street Footwear,35,500,17500,In-Store
Amazon,2021-01-22,Midwest,Ohio,Men'S Street Footwear,40,500,20000,Online
West Gear,2021-12-10,West,Utah,Men'S Athletic Footwear,30,500,15000,In-Store
Sports Direct,2021-11-13,Southeast,Georgia,Men'S Street Footwear,55,525,28875,Online
Amazon,2021-05-09,Midwest,Ohio,Women'S Apparel,55,550,30250,Online
Foot Locker,2021-02-18,South,Mississippi,Women'S Apparel,25,500,12500,Online
West Gear,2021-12-10,West,Utah,Women'S Apparel,45,500,22500,In-Store
Sports Direct,2021-02-04,Southeast,North Carolina,Women'S Athletic Footwear,30,525,15750,Online
West Gear,2021-05-25,West,Oregon,Men'S Street Footwear,50,500,25000,In-Store
Amazon,2021-06-11,Midwest,Ohio,Men'S Athletic Footwear,45,550,24750,Online
Sports Direct,2021-03-02,Southeast,North Carolina,Men'S Apparel,40,525,21000,Online
Foot Locker,2021-05-16,South,Mississippi,Women'S Apparel,50,500,25000,Online
West Gear,2021-02-17,West,Oregon,Men'S Street Footwear,35,500,17500,In-Store
Sports Direct,2021-04-03,Southeast,North Carolina,Men'S Apparel,45,525,23625,Online
Foot Locker,2021-06-18,South,Mississippi,Men'S Athletic Footwear,40,500,20000,Online
West Gear,2021-09-18,South,Louisiana,Men'S Street Footwear,45,500,22500,Online
Amazon,2021-02-11,Southeast,North Carolina,Women'S Street Footwear,25,525,13125,Online
Amazon,2021-04-10,Midwest,Ohio,Women'S Apparel,35,525,18375,Online
West Gear,2021-09-18,South,Louisiana,Men'S Athletic Footwear,50,500,25000,Online
Walmart,2021-07-16,South,Mississippi,Men'S Apparel,60,500,30000,Online
Amazon,2021-06-11,Midwest,Ohio,Women'S Street Footwear,50,525,26250,Online
West Gear,2021-11-17,South,Louisiana,Women'S Athletic Footwear,50,500,25000,Online
Walmart,2021-09-16,South,Mississippi,Women'S Apparel,35,500,17500,Online
West Gear,2021-05-05,West,Idaho,Women'S Athletic Footwear,35,500,17500,Online
Walmart,2021-10-18,South,Mississippi,Men'S Athletic Footwear,25,500,12500,Online
West Gear,2021-12-19,South,Arkansas,Men'S Athletic Footwear,60,500,30000,Online
West Gear,2021-12-19,South,Arkansas,Women'S Apparel,75,500,37500,Online
Amazon,2021-07-09,Midwest,Ohio,Men'S Apparel,65,550,35750,Online
Kohl'S,2021-04-13,Midwest,Kansas,Men'S Street Footwear,25,500,12500,Online
West Gear,2021-11-24,West,Oregon,Women'S Street Footwear,45,475,21375,In-Store
Amazon,2021-09-09,Midwest,Ohio,Women'S Apparel,40,550,22000,Online
Kohl'S,2021-07-12,Midwest,Kansas,Women'S Apparel,65,500,32500,Online
Foot Locker,2021-12-17,Midwest,Missouri,Men'S Athletic Footwear,35,450,15750,In-Store
West Gear,2021-12-23,West,Oregon,Men'S Apparel,80,475,38000,In-Store
West Gear,2021-08-17,South,Louisiana,Women'S Athletic Footwear,75,475,35625,Online
West Gear,2021-12-17,Midwest,Missouri,Women'S Apparel,50,450,22500,In-Store
Kohl'S,2021-10-14,Midwest,Kansas,Men'S Street Footwear,30,500,15000,Online
West Gear,2021-08-17,South,Louisiana,Men'S Apparel,65,475,30875,Online
West Gear,2021-02-11,West,Utah,Women'S Apparel,25,450,11250,In-Store
Foot Locker,2021-06-12,Midwest,South Dakota,Men'S Street Footwear,45,500,22500,Online
West Gear,2021-11-17,South,Louisiana,Men'S Apparel,70,475,33250,Online
West Gear,2021-08-11,West,Utah,Women'S Street Footwear,30,450,13500,In-Store
Foot Locker,2021-01-05,South,Louisiana,Women'S Street Footwear,30,475,14250,Online
Sports Direct,2021-12-11,Midwest,South Dakota,Men'S Street Footwear,60,500,30000,Online
West Gear,2021-09-12,West,Utah,Men'S Athletic Footwear,25,450,11250,In-Store
Foot Locker,2021-01-05,South,Louisiana,Women'S Athletic Footwear,35,475,16625,Online
West Gear,2021-11-11,West,Utah,Women'S Apparel,45,450,20250,In-Store
West Gear,2021-01-05,South,Louisiana,Women'S Apparel,35,475,16625,Online
Sports Direct,2021-06-09,Midwest,North Dakota,Men'S Street Footwear,40,500,20000,In-Store
West Gear,2021-12-10,West,Utah,Women'S Street Footwear,30,450,13500,In-Store
West Gear,2021-04-05,West,Idaho,Women'S Street Footwear,25,475,11875,Online
Sports Direct,2021-02-17,West,Hawaii,Men'S Athletic Footwear,50,425,21250,Outlet
Foot Locker,2021-12-08,Midwest,North Dakota,Men'S Street Footwear,60,500,30000,In-Store
Foot Locker,2021-08-08,West,Idaho,Women'S Athletic Footwear,50,475,23750,Online
West Gear,2021-02-24,West,Utah,Men'S Street Footwear,30,450,13500,In-Store
Foot Locker,2021-02-06,Midwest,North Dakota,Men'S Street Footwear,30,500,15000,In-Store
Sports Direct,2021-08-08,West,Idaho,Men'S Apparel,55,475,26125,Online
Sports Direct,2021-02-17,West,Hawaii,Women'S Street Footwear,50,425,21250,Outlet
Foot Locker,2021-12-04,West,Idaho,Men'S Apparel,55,475,26125,Online
Sports Direct,2021-03-16,Southeast,Florida,Women'S Street Footwear,65,425,27625,Outlet
West Gear,2021-02-03,Midwest,Iowa,Men'S Street Footwear,30,500,15000,In-Store
Foot Locker,2021-02-23,West,Idaho,Men'S Street Footwear,30,475,14250,Online
Foot Locker,2021-06-23,West,Arizona,Men'S Athletic Footwear,55,475,26125,Online
West Gear,2021-01-10,Midwest,Wisconsin,Men'S Street Footwear,35,500,17500,In-Store
Foot Locker,2021-06-23,West,Arizona,Women'S Street Footwear,55,475,26125,Online
Foot Locker,2021-07-22,West,Arizona,Women'S Street Footwear,55,475,26125,Online
West Gear,2021-04-10,Midwest,Indiana,Men'S Street Footwear,25,500,12500,In-Store
Kohl'S,2021-01-26,West,Arizona,Men'S Street Footwear,35,475,16625,Online
West Gear,2021-01-17,Midwest,Indiana,Men'S Street Footwear,35,500,17500,In-Store
Kohl'S,2021-01-26,West,Arizona,Men'S Athletic Footwear,45,475,21375,Online
West Gear,2021-09-25,West,Oregon,Men'S Street Footwear,50,450,22500,In-Store
West Gear,2021-06-22,Northeast,Maryland,Men'S Street Footwear,50,500,25000,In-Store
Kohl'S,2021-01-26,West,Arizona,Women'S Street Footwear,45,475,21375,Online
Kohl'S,2021-01-26,West,Arizona,Women'S Apparel,45,475,21375,Online
Sports Direct,2021-08-21,Northeast,Maryland,Men'S Street Footwear,50,500,25000,In-Store
Kohl'S,2021-08-26,West,New Mexico,Women'S Athletic Footwear,60,475,28500,Online
Kohl'S,2021-08-26,West,New Mexico,Men'S Apparel,70,475,33250,Online
Foot Locker,2021-07-13,Northeast,Delaware,Women'S Apparel,60,500,30000,In-Store
Kohl'S,2021-09-27,West,New Mexico,Women'S Street Footwear,50,475,23750,Online
Sports Direct,2021-01-07,Northeast,New Jersey,Men'S Street Footwear,40,500,20000,In-Store
Kohl'S,2021-09-27,West,New Mexico,Women'S Apparel,65,475,30875,Online
Sports Direct,2021-07-12,Southeast,Georgia,Men'S Apparel,55,475,26125,Online
Sports Direct,2021-04-04,Northeast,Connecticut,Men'S Street Footwear,40,500,20000,In-Store
Sports Direct,2021-07-12,Southeast,Georgia,Women'S Apparel,70,475,33250,Online
Sports Direct,2021-09-03,Northeast,Connecticut,Men'S Street Footwear,55,500,27500,In-Store
Sports Direct,2021-11-13,Southeast,Georgia,Women'S Apparel,70,475,33250,Online
Sports Direct,2021-12-06,Northeast,Rhode Island,Men'S Street Footwear,60,500,30000,In-Store
Foot Locker,2021-12-12,Southeast,Georgia,Women'S Street Footwear,55,475,26125,Online
Foot Locker,2021-12-12,Southeast,Georgia,Women'S Athletic Footwear,55,475,26125,Online
Sports Direct,2021-02-15,Northeast,Rhode Island,Men'S Street Footwear,40,500,20000,In-Store
Sports Direct,2021-03-02,Southeast,North Carolina,Women'S Athletic Footwear,25,475,11875,Online
Walmart,2021-05-18,Southeast,Florida,Men'S Athletic Footwear,65,425,27625,Outlet
Amazon,2021-01-13,Southeast,North Carolina,Men'S Apparel,45,475,21375,Online
Amazon,2021-07-10,Northeast,Vermont,Women'S Apparel,65,500,32500,In-Store
Amazon,2021-02-11,Southeast,North Carolina,Men'S Athletic Footwear,35,475,16625,Online
Foot Locker,2021-01-24,Northeast,New Hampshire,Men'S Street Footwear,55,500,27500,Outlet
Amazon,2021-03-09,Midwest,Ohio,Women'S Street Footwear,20,475,9500,Online
Amazon,2021-03-09,Midwest,Ohio,Women'S Apparel,30,475,14250,Online
Foot Locker,2021-06-12,Midwest,Illinois,Men'S Street Footwear,50,495,24750,Outlet
Amazon,2021-05-09,Midwest,Ohio,Women'S Street Footwear,40,475,19000,Online
West Gear,2021-09-25,West,Oregon,Men'S Athletic Footwear,55,450,24750,In-Store
Foot Locker,2021-06-24,Midwest,Illinois,Men'S Street Footwear,60,495,29700,Outlet
Amazon,2021-09-09,Midwest,Ohio,Women'S Street Footwear,25,475,11875,Online
West Gear,2021-11-24,West,Oregon,Women'S Athletic Footwear,55,450,24750,In-Store
Amazon,2021-11-10,Midwest,Ohio,Men'S Apparel,80,475,38000,Online
Amazon,2021-11-05,Northeast,Maine,Men'S Street Footwear,55,495,27225,Outlet
Amazon,2021-04-22,Southeast,Kentucky,Men'S Street Footwear,45,475,21375,Online
Foot Locker,2021-03-11,Midwest,South Dakota,Men'S Street Footwear,40,495,19800,Online
Foot Locker,2021-02-18,Southeast,Kentucky,Women'S Street Footwear,20,475,9500,Online
Foot Locker,2021-05-13,Midwest,South Dakota,Men'S Street Footwear,60,495,29700,Online
Foot Locker,2021-04-17,South,Mississippi,Women'S Apparel,30,475,14250,Online
Foot Locker,2021-06-18,South,Mississippi,Women'S Street Footwear,45,475,21375,Online
Sports Direct,2021-03-08,Midwest,North Dakota,Men'S Street Footwear,30,495,14850,Online
Walmart,2021-07-16,South,Mississippi,Women'S Athletic Footwear,50,475,23750,Online
Sports Direct,2021-05-10,Midwest,North Dakota,Men'S Street Footwear,60,495,29700,In-Store
West Gear,2021-01-17,West,Oregon,Women'S Apparel,45,450,20250,In-Store
Walmart,2021-08-17,South,Mississippi,Women'S Athletic Footwear,40,475,19000,Online
Walmart,2021-05-18,Southeast,Florida,Women'S Street Footwear,65,425,27625,Outlet
West Gear,2021-05-04,Midwest,Wisconsin,Men'S Street Footwear,60,495,29700,In-Store
Sports Direct,2021-10-18,South,Mississippi,Women'S Apparel,35,475,16625,Online
West Gear,2021-03-08,Northeast,New York,Women'S Athletic Footwear,40,425,17000,In-Store
Sports Direct,2021-12-16,South,Mississippi,Women'S Athletic Footwear,60,475,28500,Online
Kohl'S,2021-03-06,Northeast,New Jersey,Men'S Street Footwear,35,495,17325,In-Store
Sports Direct,2021-12-16,South,Mississippi,Men'S Apparel,70,475,33250,Online
Kohl'S,2021-02-12,West,Wyoming,Women'S Athletic Footwear,35,425,14875,In-Store
West Gear,2021-06-21,South,Oklahoma,Women'S Apparel,60,475,28500,Online
Sports Direct,2021-05-13,Northeast,Massachusetts,Men'S Street Footwear,55,495,27225,In-Store
West Gear,2021-08-20,South,Oklahoma,Women'S Apparel,55,475,26125,Online
Kohl'S,2021-04-11,West,Wyoming,Women'S Athletic Footwear,35,425,14875,In-Store
Kohl'S,2021-11-20,South,Oklahoma,Men'S Street Footwear,25,475,11875,Online
Foot Locker,2021-05-31,West,California,Men'S Street Footwear,45,475,21375,Outlet
Kohl'S,2021-04-11,West,Wyoming,Men'S Apparel,50,425,21250,In-Store
Foot Locker,2021-01-12,Midwest,Kansas,Men'S Street Footwear,40,475,19000,Online
Sports Direct,2021-08-19,South,Texas,Women'S Street Footwear,35,475,16625,Outlet
Foot Locker,2021-09-13,Midwest,South Dakota,Men'S Street Footwear,45,475,21375,Online
Foot Locker,2021-08-24,Southeast,Virginia,Women'S Athletic Footwear,70,425,29750,In-Store
Sports Direct,2021-01-09,Midwest,South Dakota,Men'S Street Footwear,35,475,16625,Online
Sports Direct,2021-10-14,South,Texas,Men'S Apparel,60,475,28500,Outlet
Sports Direct,2021-09-10,Midwest,North Dakota,Men'S Street Footwear,40,475,19000,In-Store
