Retailer,Invoice Date,Region,State,Product,Price per Unit,Units Sold,Total Sales,Sales Method
Foot Locker,08-10-2021,Northeast,Rhode Island,Men'S Street Footwear,37,11,407,Outlet
Foot Locker,07-08-2021,Northeast,Rhode Island,Men'S Street Footwear,38,18,684,Outlet
Foot Locker,06-05-2021,Northeast,Rhode Island,Men'S Street Footwear,39,15,585,Outlet
Foot Locker,07-04-2021,Northeast,Rhode Island,Men'S Street Footwear,28,13,364,Outlet
Foot Locker,06-09-2021,Northeast,Rhode Island,Men'S Street Footwear,39,13,507,Outlet
Foot Locker,03-12-2021,Northeast,Connecticut,Women'S Apparel,52,12,624,Outlet
Foot Locker,04-11-2021,Northeast,Connecticut,Women'S Apparel,52,12,624,Outlet
Foot Locker,05-10-2021,Northeast,Connecticut,Women'S Apparel,46,9,414,Outlet
Foot Locker,10-01-2021,Northeast,Connecticut,Women'S Apparel,26,7,182,Outlet
Foot Locker,24-01-2021,Northeast,New Hampshire,Women'S Apparel,55,30,1650,Outlet
Foot Locker,24-01-2021,Northeast,New Hampshire,Women'S Apparel,41,11,451,Outlet
Foot Locker,19-10-2021,Northeast,New Hampshire,Women'S Apparel,80,30,2400,Outlet
Foot Locker,18-11-2021,Northeast,New Hampshire,Women'S Apparel,80,40,3200,Outlet
Foot Locker,17-12-2021,Northeast,New Hampshire,Women'S Apparel,80,45,3600,Outlet
Foot Locker,19-10-2021,Northeast,New Hampshire,Women'S Apparel,64,9,576,Outlet
Foot Locker,17-12-2021,Northeast,New Hampshire,Women'S Apparel,61,14,854,Outlet
Foot Locker,18-11-2021,Northeast,New Hampshire,Women'S Apparel,61,12,732,Outlet
Foot Locker,30-01-2020,Northeast,New York,Women'S Apparel,36,32,1152,Outlet
Foot Locker,05-02-2020,Northeast,New York,Women'S Apparel,39,33,1287,Outlet
Foot Locker,15-03-2020,Northeast,New York,Women'S Apparel,47,35,1645,Outlet
Foot Locker,24-01-2020,Northeast,New York,Women'S Apparel,36,35,1260,Outlet
Foot Locker,03-03-2020,Northeast,New York,Women'S Apparel,44,32,1408,Outlet
Foot Locker,06-01-2020,Northeast,New York,Women'S Apparel,38,33,1254,Outlet
Foot Locker,09-03-2020,Northeast,New York,Women'S Apparel,46,35,1610,Outlet
Foot Locker,14-11-2021,Northeast,Pennsylvania,Women'S Apparel,39,6,234,Outlet
Foot Locker,08-11-2021,Northeast,Pennsylvania,Women'S Apparel,38,6,228,Outlet
Foot Locker,14-12-2021,Northeast,Pennsylvania,Women'S Apparel,48,8,384,Outlet
Foot Locker,20-12-2021,Northeast,Pennsylvania,Women'S Apparel,42,7,294,Outlet
Foot Locker,01-01-2020,Northeast,Pennsylvania,Women'S Apparel,53,8,424,Outlet
Foot Locker,27-10-2021,Northeast,Pennsylvania,Women'S Apparel,32,7,224,Outlet
Foot Locker,02-11-2021,Northeast,Pennsylvania,Women'S Apparel,30,7,210,Outlet
Foot Locker,26-11-2021,Northeast,Pennsylvania,Women'S Apparel,52,11,572,Outlet
Foot Locker,08-12-2021,Northeast,Pennsylvania,Women'S Apparel,49,12,588,Outlet
Foot Locker,02-12-2021,Northeast,Pennsylvania,Women'S Apparel,50,12,600,Outlet
Foot Locker,26-12-2021,Northeast,Pennsylvania,Women'S Apparel,53,8,424,Outlet
Foot Locker,20-11-2021,Northeast,Pennsylvania,Women'S Apparel,51,8,408,Outlet
Foot Locker,06-07-2021,Northeast,Rhode Island,Women'S Apparel,38,14,532,Outlet
Foot Locker,06-03-2021,Northeast,Rhode Island,Women'S Apparel,25,6,150,Outlet
Foot Locker,07-04-2021,Northeast,Rhode Island,Women'S Apparel,26,6,156,Outlet
Foot Locker,06-05-2021,Northeast,Rhode Island,Women'S Apparel,36,9,324,Outlet
Foot Locker,06-09-2021,Northeast,Rhode Island,Women'S Apparel,41,6,246,Outlet
Foot Locker,08-06-2021,Northeast,Rhode Island,Women'S Apparel,43,12,516,Outlet
Foot Locker,08-02-2021,Northeast,Rhode Island,Women'S Apparel,27,8,216,Outlet
Foot Locker,07-08-2021,Northeast,Rhode Island,Women'S Apparel,38,10,380,Outlet
Foot Locker,03-12-2021,Northeast,Connecticut,Women'S Athletic Footwear,38,10,380,Outlet
Foot Locker,04-11-2021,Northeast,Connecticut,Women'S Athletic Footwear,39,8,312,Outlet
Foot Locker,10-01-2021,Northeast,Connecticut,Women'S Athletic Footwear,24,2,48,Outlet
Foot Locker,24-01-2021,Northeast,New Hampshire,Women'S Athletic Footwear,50,15,750,Outlet
Foot Locker,24-01-2021,Northeast,New Hampshire,Women'S Athletic Footwear,33,5,165,Outlet
Foot Locker,19-10-2021,Northeast,New Hampshire,Women'S Athletic Footwear,65,18,1170,Outlet
Foot Locker,18-11-2021,Northeast,New Hampshire,Women'S Athletic Footwear,65,33,2145,Outlet
Foot Locker,17-12-2021,Northeast,New Hampshire,Women'S Athletic Footwear,65,35,2275,Outlet
Foot Locker,19-10-2021,Northeast,New Hampshire,Women'S Athletic Footwear,44,6,264,Outlet
Foot Locker,18-11-2021,Northeast,New Hampshire,Women'S Athletic Footwear,43,11,473,Outlet
Foot Locker,17-12-2021,Northeast,New Hampshire,Women'S Athletic Footwear,49,12,588,Outlet
Foot Locker,03-02-2020,Northeast,New York,Women'S Athletic Footwear,31,29,899,Outlet
Foot Locker,13-03-2020,Northeast,New York,Women'S Athletic Footwear,35,27,945,Outlet
Foot Locker,04-01-2020,Northeast,New York,Women'S Athletic Footwear,36,28,1008,Outlet
Foot Locker,22-01-2020,Northeast,New York,Women'S Athletic Footwear,32,25,800,Outlet
Foot Locker,07-03-2020,Northeast,New York,Women'S Athletic Footwear,38,30,1140,Outlet
Foot Locker,28-01-2020,Northeast,New York,Women'S Athletic Footwear,31,24,744,Outlet
Foot Locker,09-02-2020,Northeast,New York,Women'S Athletic Footwear,33,29,957,Outlet
Foot Locker,31-03-2020,Northeast,New York,Women'S Athletic Footwear,40,32,1280,Outlet
Foot Locker,12-11-2021,Northeast,Pennsylvania,Women'S Athletic Footwear,36,2,72,Outlet
Foot Locker,18-12-2021,Northeast,Pennsylvania,Women'S Athletic Footwear,40,3,120,Outlet
Foot Locker,18-11-2021,Northeast,Pennsylvania,Women'S Athletic Footwear,42,3,126,Outlet
Foot Locker,12-12-2021,Northeast,Pennsylvania,Women'S Athletic Footwear,32,5,160,Outlet
Foot Locker,31-10-2021,Northeast,Pennsylvania,Women'S Athletic Footwear,28,2,56,Outlet
Foot Locker,06-11-2021,Northeast,Pennsylvania,Women'S Athletic Footwear,32,1,32,Outlet
Foot Locker,30-12-2021,Northeast,Pennsylvania,Women'S Athletic Footwear,40,5,200,Outlet
Foot Locker,24-12-2021,Northeast,Pennsylvania,Women'S Athletic Footwear,43,6,258,Outlet
Foot Locker,06-12-2021,Northeast,Pennsylvania,Women'S Athletic Footwear,43,6,258,Outlet
Foot Locker,30-11-2021,Northeast,Pennsylvania,Women'S Athletic Footwear,39,6,234,Outlet
Foot Locker,24-11-2021,Northeast,Pennsylvania,Women'S Athletic Footwear,43,5,215,Outlet
Foot Locker,07-08-2021,Northeast,Rhode Island,Women'S Athletic Footwear,29,5,145,Outlet
Foot Locker,08-02-2021,Northeast,Rhode Island,Women'S Athletic Footwear,20,2,40,Outlet
Foot Locker,07-04-2021,Northeast,Rhode Island,Women'S Athletic Footwear,21,2,42,Outlet
Foot Locker,08-10-2021,Northeast,Rhode Island,Women'S Athletic Footwear,39,2,78,Outlet
Foot Locker,08-06-2021,Northeast,Rhode Island,Women'S Athletic Footwear,26,7,182,Outlet
Foot Locker,06-05-2021,Northeast,Rhode Island,Women'S Athletic Footwear,27,5,135,Outlet
Foot Locker,06-09-2021,Northeast,Rhode Island,Women'S Athletic Footwear,30,3,90,Outlet
Foot Locker,06-07-2021,Northeast,Rhode Island,Women'S Athletic Footwear,31,6,186,Outlet
Foot Locker,06-03-2021,Northeast,Rhode Island,Women'S Athletic Footwear,20,1,20,Outlet
Foot Locker,03-12-2021,Northeast,Connecticut,Women'S Street Footwear,43,12,516,Outlet
Foot Locker,04-11-2021,Northeast,Connecticut,Women'S Street Footwear,36,10,360,Outlet
Foot Locker,10-01-2021,Northeast,Connecticut,Women'S Street Footwear,19,7,133,Outlet
Foot Locker,08-02-2021,Northeast,Connecticut,Women'S Street Footwear,18,5,90,Outlet
Foot Locker,22-02-2021,Northeast,New Hampshire,Women'S Street Footwear,45,28,1260,Outlet
Foot Locker,24-01-2021,Northeast,New Hampshire,Women'S Street Footwear,45,30,1350,Outlet
Foot Locker,22-02-2021,Northeast,New Hampshire,Women'S Street Footwear,29,8,232,Outlet
Foot Locker,24-01-2021,Northeast,New Hampshire,Women'S Street Footwear,35,10,350,Outlet
Foot Locker,19-10-2021,Northeast,New Hampshire,Women'S Street Footwear,65,20,1300,Outlet
Foot Locker,18-11-2021,Northeast,New Hampshire,Women'S Street Footwear,65,35,2275,Outlet
Foot Locker,17-12-2021,Northeast,New Hampshire,Women'S Street Footwear,65,40,2600,Outlet
Foot Locker,19-10-2021,Northeast,New Hampshire,Women'S Street Footwear,52,6,312,Outlet
Foot Locker,18-11-2021,Northeast,New Hampshire,Women'S Street Footwear,51,11,561,Outlet
Foot Locker,17-12-2021,Northeast,New Hampshire,Women'S Street Footwear,47,13,611,Outlet
Foot Locker,03-01-2020,Northeast,New York,Women'S Street Footwear,32,35,1120,Outlet
Foot Locker,18-03-2020,Northeast,New York,Women'S Street Footwear,37,31,1147,Outlet
Foot Locker,02-02-2020,Northeast,New York,Women'S Street Footwear,28,32,896,Outlet
Foot Locker,21-01-2020,Northeast,New York,Women'S Street Footwear,32,32,1024,Outlet
Foot Locker,27-01-2020,Northeast,New York,Women'S Street Footwear,27,31,837,Outlet
Foot Locker,06-03-2020,Northeast,New York,Women'S Street Footwear,37,30,1110,Outlet
Foot Locker,12-03-2020,Northeast,New York,Women'S Street Footwear,35,30,1050,Outlet
Foot Locker,08-02-2020,Northeast,New York,Women'S Street Footwear,36,29,1044,Outlet
Foot Locker,17-11-2021,Northeast,Pennsylvania,Women'S Street Footwear,38,5,190,Outlet
Foot Locker,17-12-2021,Northeast,Pennsylvania,Women'S Street Footwear,38,4,152,Outlet
Foot Locker,11-12-2021,Northeast,Pennsylvania,Women'S Street Footwear,32,6,192,Outlet
Foot Locker,11-11-2021,Northeast,Pennsylvania,Women'S Street Footwear,27,5,135,Outlet
Foot Locker,23-11-2021,Northeast,Pennsylvania,Women'S Street Footwear,42,5,210,Outlet
Foot Locker,29-11-2021,Northeast,Pennsylvania,Women'S Street Footwear,43,7,301,Outlet
Foot Locker,29-12-2021,Northeast,Pennsylvania,Women'S Street Footwear,44,8,352,Outlet
Foot Locker,23-12-2021,Northeast,Pennsylvania,Women'S Street Footwear,47,7,329,Outlet
Foot Locker,30-10-2021,Northeast,Pennsylvania,Women'S Street Footwear,25,5,125,Outlet
Foot Locker,05-11-2021,Northeast,Pennsylvania,Women'S Street Footwear,29,6,174,Outlet
Foot Locker,05-12-2021,Northeast,Pennsylvania,Women'S Street Footwear,38,8,304,Outlet
Foot Locker,07-04-2021,Northeast,Rhode Island,Women'S Street Footwear,16,4,64,Outlet
Foot Locker,06-05-2021,Northeast,Rhode Island,Women'S Street Footwear,32,6,192,Outlet
Foot Locker,08-06-2021,Northeast,Rhode Island,Women'S Street Footwear,32,7,224,Outlet
Foot Locker,06-09-2021,Northeast,Rhode Island,Women'S Street Footwear,29,4,116,Outlet
Foot Locker,07-08-2021,Northeast,Rhode Island,Women'S Street Footwear,30,9,270,Outlet
Foot Locker,08-10-2021,Northeast,Rhode Island,Women'S Street Footwear,40,3,120,Outlet
Foot Locker,06-07-2021,Northeast,Rhode Island,Women'S Street Footwear,27,8,216,Outlet
Foot Locker,06-03-2021,Northeast,Rhode Island,Women'S Street Footwear,17,6,102,Outlet
Sports Direct,05-06-2021,Northeast,Connecticut,Men'S Apparel,36,9,324,Outlet
Sports Direct,04-08-2021,Northeast,Connecticut,Men'S Apparel,43,6,258,Outlet
Sports Direct,03-07-2021,Northeast,Connecticut,Men'S Apparel,43,9,387,Outlet
Sports Direct,05-10-2021,Northeast,Connecticut,Men'S Apparel,50,5,250,Outlet
Sports Direct,04-04-2021,Northeast,Connecticut,Men'S Apparel,37,4,148,Outlet
Sports Direct,03-03-2021,Northeast,Connecticut,Men'S Apparel,39,5,195,Outlet
Sports Direct,03-05-2021,Northeast,Connecticut,Men'S Apparel,37,8,296,Outlet
Sports Direct,03-09-2021,Northeast,Connecticut,Men'S Apparel,41,6,246,Outlet
Sports Direct,05-02-2021,Northeast,Connecticut,Men'S Apparel,39,7,273,Outlet
Sports Direct,14-04-2021,Northeast,Massachusetts,Men'S Apparel,33,4,132,Outlet
Sports Direct,15-02-2021,Northeast,Massachusetts,Men'S Apparel,36,5,180,Outlet
Sports Direct,14-08-2021,Northeast,Massachusetts,Men'S Apparel,40,5,200,Outlet
Sports Direct,13-05-2021,Northeast,Massachusetts,Men'S Apparel,39,6,234,Outlet
Sports Direct,15-10-2021,Northeast,Massachusetts,Men'S Apparel,51,3,153,Outlet
Sports Direct,13-03-2021,Northeast,Massachusetts,Men'S Apparel,36,3,108,Outlet
Sports Direct,13-09-2021,Northeast,Massachusetts,Men'S Apparel,39,4,156,Outlet
Sports Direct,13-07-2021,Northeast,Massachusetts,Men'S Apparel,41,8,328,Outlet
Sports Direct,15-06-2021,Northeast,Massachusetts,Men'S Apparel,39,7,273,Outlet
Sports Direct,17-01-2021,Northeast,Rhode Island,Men'S Apparel,39,5,195,Outlet
Sports Direct,07-11-2021,Northeast,Rhode Island,Men'S Apparel,43,6,258,Outlet
Sports Direct,06-12-2021,Northeast,Rhode Island,Men'S Apparel,41,7,287,Outlet
Sports Direct,03-07-2021,Northeast,Connecticut,Men'S Athletic Footwear,38,12,456,Outlet
Sports Direct,04-08-2021,Northeast,Connecticut,Men'S Athletic Footwear,34,13,442,Outlet
Sports Direct,04-04-2021,Northeast,Connecticut,Men'S Athletic Footwear,30,6,180,Outlet
Sports Direct,03-05-2021,Northeast,Connecticut,Men'S Athletic Footwear,35,8,280,Outlet
Sports Direct,05-10-2021,Northeast,Connecticut,Men'S Athletic Footwear,39,9,351,Outlet
Sports Direct,03-03-2021,Northeast,Connecticut,Men'S Athletic Footwear,32,7,224,Outlet
Sports Direct,05-06-2021,Northeast,Connecticut,Men'S Athletic Footwear,38,12,456,Outlet
Sports Direct,03-09-2021,Northeast,Connecticut,Men'S Athletic Footwear,40,9,360,Outlet
Sports Direct,14-08-2021,Northeast,Massachusetts,Men'S Athletic Footwear,33,11,363,Outlet
Sports Direct,15-06-2021,Northeast,Massachusetts,Men'S Athletic Footwear,36,11,396,Outlet
Sports Direct,13-03-2021,Northeast,Massachusetts,Men'S Athletic Footwear,31,6,186,Outlet
Sports Direct,15-10-2021,Northeast,Massachusetts,Men'S Athletic Footwear,37,7,259,Outlet
Sports Direct,14-04-2021,Northeast,Massachusetts,Men'S Athletic Footwear,28,5,140,Outlet
Sports Direct,13-05-2021,Northeast,Massachusetts,Men'S Athletic Footwear,34,7,238,Outlet
Sports Direct,13-09-2021,Northeast,Massachusetts,Men'S Athletic Footwear,35,9,315,Outlet
Sports Direct,13-07-2021,Northeast,Massachusetts,Men'S Athletic Footwear,36,11,396,Outlet
Sports Direct,17-01-2021,Northeast,Rhode Island,Men'S Athletic Footwear,28,9,252,Outlet
Sports Direct,15-02-2021,Northeast,Rhode Island,Men'S Athletic Footwear,31,5,155,Outlet
Sports Direct,06-12-2021,Northeast,Rhode Island,Men'S Athletic Footwear,37,10,370,Outlet
Sports Direct,07-11-2021,Northeast,Rhode Island,Men'S Athletic Footwear,40,7,280,Outlet
Sports Direct,04-08-2021,Northeast,Connecticut,Men'S Street Footwear,40,19,760,Outlet
Sports Direct,05-10-2021,Northeast,Connecticut,Men'S Street Footwear,46,15,690,Outlet
Sports Direct,03-03-2021,Northeast,Connecticut,Men'S Street Footwear,26,18,468,Outlet
Sports Direct,03-05-2021,Northeast,Connecticut,Men'S Street Footwear,40,19,760,Outlet
Sports Direct,03-07-2021,Northeast,Connecticut,Men'S Street Footwear,42,20,840,Outlet
Sports Direct,04-04-2021,Northeast,Connecticut,Men'S Street Footwear,28,16,448,Outlet
Sports Direct,05-06-2021,Northeast,Connecticut,Men'S Street Footwear,40,21,840,Outlet
Sports Direct,03-09-2021,Northeast,Connecticut,Men'S Street Footwear,43,17,731,Outlet
Sports Direct,14-04-2021,Northeast,Massachusetts,Men'S Street Footwear,28,15,420,Outlet
Sports Direct,13-07-2021,Northeast,Massachusetts,Men'S Street Footwear,37,18,666,Outlet
Sports Direct,15-10-2021,Northeast,Massachusetts,Men'S Street Footwear,40,13,520,Outlet
Sports Direct,14-08-2021,Northeast,Massachusetts,Men'S Street Footwear,40,20,800,Outlet
Sports Direct,13-03-2021,Northeast,Massachusetts,Men'S Street Footwear,28,16,448,Outlet
Sports Direct,13-09-2021,Northeast,Massachusetts,Men'S Street Footwear,36,15,540,Outlet
Sports Direct,15-06-2021,Northeast,Massachusetts,Men'S Street Footwear,39,20,780,Outlet
Sports Direct,13-05-2021,Northeast,Massachusetts,Men'S Street Footwear,41,17,697,Outlet
Sports Direct,17-01-2021,Northeast,Rhode Island,Men'S Street Footwear,28,14,392,Outlet
Sports Direct,15-02-2021,Northeast,Rhode Island,Men'S Street Footwear,26,16,416,Outlet
Sports Direct,06-12-2021,Northeast,Rhode Island,Men'S Street Footwear,48,16,768,Outlet
Sports Direct,07-11-2021,Northeast,Rhode Island,Men'S Street Footwear,40,11,440,Outlet
Sports Direct,03-07-2021,Northeast,Connecticut,Women'S Apparel,40,15,600,Outlet
Sports Direct,04-08-2021,Northeast,Connecticut,Women'S Apparel,44,12,528,Outlet
Sports Direct,03-03-2021,Northeast,Connecticut,Women'S Apparel,29,9,261,Outlet
Sports Direct,05-02-2021,Northeast,Connecticut,Women'S Apparel,32,10,320,Outlet
Sports Direct,05-06-2021,Northeast,Connecticut,Women'S Apparel,39,13,507,Outlet
Sports Direct,04-04-2021,Northeast,Connecticut,Women'S Apparel,26,9,234,Outlet
Sports Direct,03-05-2021,Northeast,Connecticut,Women'S Apparel,41,13,533,Outlet
Sports Direct,03-09-2021,Northeast,Connecticut,Women'S Apparel,45,8,360,Outlet
Sports Direct,15-02-2021,Northeast,Massachusetts,Women'S Apparel,30,8,240,Outlet
Sports Direct,13-07-2021,Northeast,Massachusetts,Women'S Apparel,41,13,533,Outlet
Sports Direct,13-09-2021,Northeast,Massachusetts,Women'S Apparel,41,8,328,Outlet
Sports Direct,13-05-2021,Northeast,Massachusetts,Women'S Apparel,43,10,430,Outlet
Sports Direct,14-08-2021,Northeast,Massachusetts,Women'S Apparel,46,10,460,Outlet
Sports Direct,15-06-2021,Northeast,Massachusetts,Women'S Apparel,47,12,564,Outlet
Sports Direct,14-04-2021,Northeast,Massachusetts,Women'S Apparel,30,9,270,Outlet
Sports Direct,13-03-2021,Northeast,Massachusetts,Women'S Apparel,31,7,217,Outlet
Sports Direct,17-01-2021,Northeast,Rhode Island,Women'S Apparel,26,8,208,Outlet
Sports Direct,06-12-2021,Northeast,Rhode Island,Women'S Apparel,51,11,561,Outlet
Sports Direct,07-11-2021,Northeast,Rhode Island,Women'S Apparel,46,8,368,Outlet
Sports Direct,08-10-2021,Northeast,Rhode Island,Women'S Apparel,47,7,329,Outlet
Sports Direct,04-04-2021,Northeast,Connecticut,Women'S Athletic Footwear,26,4,104,Outlet
Sports Direct,03-03-2021,Northeast,Connecticut,Women'S Athletic Footwear,27,3,81,Outlet
Sports Direct,05-02-2021,Northeast,Connecticut,Women'S Athletic Footwear,24,4,96,Outlet
Sports Direct,04-08-2021,Northeast,Connecticut,Women'S Athletic Footwear,32,7,224,Outlet
Sports Direct,03-05-2021,Northeast,Connecticut,Women'S Athletic Footwear,32,7,224,Outlet
Sports Direct,03-09-2021,Northeast,Connecticut,Women'S Athletic Footwear,30,6,180,Outlet
Sports Direct,05-06-2021,Northeast,Connecticut,Women'S Athletic Footwear,35,9,315,Outlet
Sports Direct,03-07-2021,Northeast,Connecticut,Women'S Athletic Footwear,34,9,306,Outlet
Sports Direct,05-10-2021,Northeast,Connecticut,Women'S Athletic Footwear,43,5,215,Outlet
Sports Direct,13-09-2021,Northeast,Massachusetts,Women'S Athletic Footwear,34,4,136,Outlet
Sports Direct,15-10-2021,Northeast,Massachusetts,Women'S Athletic Footwear,38,3,114,Outlet
Sports Direct,14-04-2021,Northeast,Massachusetts,Women'S Athletic Footwear,23,4,92,Outlet
Sports Direct,13-03-2021,Northeast,Massachusetts,Women'S Athletic Footwear,25,9,225,Outlet
Sports Direct,14-08-2021,Northeast,Massachusetts,Women'S Athletic Footwear,31,6,186,Outlet
Sports Direct,15-06-2021,Northeast,Massachusetts,Women'S Athletic Footwear,34,7,238,Outlet
Sports Direct,13-05-2021,Northeast,Massachusetts,Women'S Athletic Footwear,32,5,160,Outlet
Sports Direct,15-02-2021,Northeast,Massachusetts,Women'S Athletic Footwear,27,8,216,Outlet
Sports Direct,13-07-2021,Northeast,Massachusetts,Women'S Athletic Footwear,34,8,272,Outlet
Sports Direct,17-01-2021,Northeast,Rhode Island,Women'S Athletic Footwear,25,3,75,Outlet
Sports Direct,06-12-2021,Northeast,Rhode Island,Women'S Athletic Footwear,34,8,272,Outlet
Sports Direct,07-11-2021,Northeast,Rhode Island,Women'S Athletic Footwear,36,7,252,Outlet
Sports Direct,03-03-2021,Northeast,Connecticut,Women'S Street Footwear,23,8,184,Outlet
Sports Direct,03-09-2021,Northeast,Connecticut,Women'S Street Footwear,33,6,198,Outlet
Sports Direct,05-06-2021,Northeast,Connecticut,Women'S Street Footwear,35,10,350,Outlet
Sports Direct,03-07-2021,Northeast,Connecticut,Women'S Street Footwear,29,11,319,Outlet
Sports Direct,03-05-2021,Northeast,Connecticut,Women'S Street Footwear,32,8,256,Outlet
Sports Direct,04-08-2021,Northeast,Connecticut,Women'S Street Footwear,36,11,396,Outlet
Sports Direct,04-04-2021,Northeast,Connecticut,Women'S Street Footwear,20,6,120,Outlet
Sports Direct,05-10-2021,Northeast,Connecticut,Women'S Street Footwear,36,6,216,Outlet
Sports Direct,13-09-2021,Northeast,Massachusetts,Women'S Street Footwear,30,5,150,Outlet
Sports Direct,13-07-2021,Northeast,Massachusetts,Women'S Street Footwear,32,9,288,Outlet
Sports Direct,15-10-2021,Northeast,Massachusetts,Women'S Street Footwear,41,4,164,Outlet
Sports Direct,14-04-2021,Northeast,Massachusetts,Women'S Street Footwear,22,5,110,Outlet
Sports Direct,14-08-2021,Northeast,Massachusetts,Women'S Street Footwear,29,9,261,Outlet
Sports Direct,13-05-2021,Northeast,Massachusetts,Women'S Street Footwear,30,7,210,Outlet
Sports Direct,15-06-2021,Northeast,Massachusetts,Women'S Street Footwear,36,8,288,Outlet
Sports Direct,13-03-2021,Northeast,Massachusetts,Women'S Street Footwear,23,6,138,Outlet
Sports Direct,17-01-2021,Northeast,Rhode Island,Women'S Street Footwear,22,8,176,Outlet
Sports Direct,15-02-2021,Northeast,Rhode Island,Women'S Street Footwear,24,7,168,Outlet
Sports Direct,07-11-2021,Northeast,Rhode Island,Women'S Street Footwear,37,7,259,Outlet
Sports Direct,06-12-2021,Northeast,Rhode Island,Women'S Street Footwear,40,9,360,Outlet
Walmart,25-04-2020,Northeast,New York,Men'S Apparel,51,29,1479,Outlet
Walmart,17-04-2020,Northeast,New York,Men'S Apparel,43,28,1204,Outlet
Walmart,01-05-2020,Northeast,New York,Men'S Apparel,47,28,1316,Outlet
Walmart,23-04-2020,Northeast,New York,Men'S Apparel,44,32,1408,Outlet
Walmart,07-05-2020,Northeast,New York,Men'S Apparel,48,28,1344,Outlet
